XP_066020279.1 Pocillopora131775441
XP_058952654.2 Pocillopora131780052
XP_066020199.1 Pocillopora136279815
XP_066020197.1 Pocillopora136279815
XP_066020198.1 Pocillopora136279815
XP_066020560.1 Pocillopora131777118
XP_066020398.1 Pocillopora131781906
XP_066020141.1 Pocillopora136279797
XP_066020212.1 Pocillopora136279819
XP_066020213.1 Pocillopora136279819
XP_058954618.2 Pocillopora131781918
XP_058954609.2 Pocillopora131781913
XP_058954610.2 Pocillopora131781913
XP_058954612.2 Pocillopora131781913
XP_066020767.1 Pocillopora131781914
XP_066020768.1 Pocillopora131781914
XP_058954616.2 Pocillopora131781916
XP_058954608.2 Pocillopora131781912
XP_058954603.2 Pocillopora131781910
XP_066020759.1 Pocillopora131781910
XP_066020756.1 Pocillopora131781910
XP_066020757.1 Pocillopora131781910
XP_066020758.1 Pocillopora131781910
XP_058954607.1 Pocillopora131781911
XP_058954596.1 Pocillopora131781904
XP_058954595.2 Pocillopora131781903
XP_058954597.1 Pocillopora131781905
XP_058954617.2 Pocillopora131781917
XP_066019655.1 Pocillopora131781907
XP_066020752.1 Pocillopora131794272
XP_066020693.1 Pocillopora136280006
XP_066020770.1 Pocillopora136280045
XP_066020694.1 Pocillopora136280007
XP_066020695.1 Pocillopora136280010
XP_066020750.1 Pocillopora131794272
XP_066020751.1 Pocillopora131794272
XP_066020766.1 Pocillopora136280044
XP_058967864.2 Pocillopora131794353
XP_058967863.2 Pocillopora131794353
XP_066020753.1 Pocillopora131794353
XP_066020754.1 Pocillopora131794353
XP_058967838.1 Pocillopora131794334
XP_066020769.1 Pocillopora131794242
XP_066020761.1 Pocillopora131794286
XP_058967779.2 Pocillopora131794286
XP_066020763.1 Pocillopora131794286
XP_066020764.1 Pocillopora131794286
XP_058967821.2 Pocillopora131794322
XP_066020760.1 Pocillopora131794322
XP_058967733.2 Pocillopora131794241
XP_066019656.1 Pocillopora136279615
XP_058945530.2 Pocillopora131773606
XP_058942641.2 Pocillopora131770943
XP_058944736.2 Pocillopora131772798
XP_066020765.1 Pocillopora131772799
XP_058944737.2 Pocillopora131772799
XP_066019657.1 Pocillopora136279619
XP_066019658.1 Pocillopora131787420
XP_058967722.2 Pocillopora131794221
XP_066019659.1 Pocillopora136279620
XP_066019917.1 Pocillopora136279752
XP_058967727.2 Pocillopora131794231
XP_066019660.1 Pocillopora136279622
XP_058967725.2 Pocillopora131794229
XP_058967724.2 Pocillopora131794226
XP_066020699.1 Pocillopora136280015
XP_066019661.1 Pocillopora136279625
XP_066019662.1 Pocillopora136279626
XP_058967718.2 Pocillopora131794216
XP_066019663.1 Pocillopora136279627
XP_058967736.2 Pocillopora131794243
XP_058967737.2 Pocillopora131794244
XP_058967794.2 Pocillopora131794304
XP_058967787.1 Pocillopora131794299
XP_058967786.2 Pocillopora131794298
XP_058967785.2 Pocillopora131794298
XP_066019664.1 Pocillopora131794215
XP_058967716.2 Pocillopora131794214
XP_066019665.1 Pocillopora136279628
XP_058967881.2 Pocillopora131794370
XP_058967884.1 Pocillopora131794373
XP_058967883.2 Pocillopora131794371
XP_058967882.2 Pocillopora131794371
XP_058967740.2 Pocillopora131794247
XP_066019666.1 Pocillopora131794340
XP_058967843.2 Pocillopora131794339
XP_066020718.1 Pocillopora131794339
XP_066020719.1 Pocillopora131794339
XP_066020720.1 Pocillopora131794339
XP_066020721.1 Pocillopora131794339
XP_066020722.1 Pocillopora131794339
XP_066020723.1 Pocillopora131794339
XP_058967888.2 Pocillopora131794377
XP_058967747.2 Pocillopora131794255
XP_058967749.2 Pocillopora131794255
XP_058967748.2 Pocillopora131794255
XP_058967750.2 Pocillopora131794255
XP_058967841.2 Pocillopora131794336
XP_058967846.2 Pocillopora131794342
XP_058967854.2 Pocillopora131794349
XP_058967769.2 Pocillopora131794275
XP_058967770.2 Pocillopora131794275
XP_058967813.2 Pocillopora131794314
XP_066020073.1 Pocillopora131794160
XP_058967665.2 Pocillopora131794160
XP_058967664.1 Pocillopora131794158
XP_066019667.1 Pocillopora131794209
XP_058967822.2 Pocillopora131794323
XP_058967823.2 Pocillopora131794323
XP_066019305.1 Pocillopora131794162
XP_058967666.2 Pocillopora131794161
XP_058967669.1 Pocillopora131794163
XP_066019189.1 Pocillopora131794146
XP_066019190.1 Pocillopora131794146
XP_066019191.1 Pocillopora131794146
XP_058967646.1 Pocillopora131794145
XP_058967645.2 Pocillopora131794144
XP_058967644.2 Pocillopora131794143
XP_058967671.2 Pocillopora131794166
XP_066019329.1 Pocillopora131794166
XP_066019328.1 Pocillopora131794166
XP_058967710.2 Pocillopora131794208
XP_058967686.2 Pocillopora131794182
XP_058967709.2 Pocillopora131794207
XP_058967808.2 Pocillopora131794311
XP_058967809.2 Pocillopora131794311
XP_058967632.1 Pocillopora131794134
XP_058967631.2 Pocillopora131794133
XP_058967627.2 Pocillopora131794130
XP_058967626.2 Pocillopora131794130
XP_058967628.2 Pocillopora131794131
XP_066019096.1 Pocillopora131794132
XP_058967782.2 Pocillopora131794291
XP_058967780.2 Pocillopora131794289
XP_058967772.2 Pocillopora131794277
XP_058967764.1 Pocillopora131794270
XP_058967826.2 Pocillopora131794325
XP_066020332.1 Pocillopora131794202
XP_058967703.2 Pocillopora131794200
XP_058967702.2 Pocillopora131794199
XP_058967880.2 Pocillopora131794369
XP_066020266.1 Pocillopora136279838
XP_066019668.1 Pocillopora136279630
XP_058967758.2 Pocillopora131794263
XP_058967763.2 Pocillopora131794269
XP_058967751.2 Pocillopora131794256
XP_066020624.1 Pocillopora131794198
XP_058967757.1 Pocillopora131794262
XP_066020625.1 Pocillopora131794262
XP_058967752.2 Pocillopora131794257
XP_058967759.2 Pocillopora131794264
XP_058967699.2 Pocillopora131794197
XP_066019669.1 Pocillopora136279631
XP_058967755.2 Pocillopora131794260
XP_058967761.1 Pocillopora131794267
XP_058967698.1 Pocillopora131794196
XP_058967756.1 Pocillopora131794261
XP_058967753.2 Pocillopora131794258
XP_058967754.2 Pocillopora131794258
XP_058967762.2 Pocillopora131794268
XP_058967792.1 Pocillopora131794303
XP_058967793.1 Pocillopora131794303
XP_066019981.1 Pocillopora131794303
XP_058967650.2 Pocillopora131794148
XP_066019250.1 Pocillopora131794148
XP_058967649.2 Pocillopora131794147
XP_058967771.2 Pocillopora131794276
XP_058967877.1 Pocillopora131794365
XP_058967790.2 Pocillopora131794301
XP_058967791.2 Pocillopora131794301
XP_058967829.1 Pocillopora131794328
XP_058967830.2 Pocillopora131794329
XP_066020400.1 Pocillopora131794316
XP_058967837.2 Pocillopora131794333
XP_066020132.1 Pocillopora131794333
XP_058967867.1 Pocillopora131794355
XP_058967839.2 Pocillopora131794335
XP_066020775.1 Pocillopora131794324
XP_066020776.1 Pocillopora131794324
XP_058967739.1 Pocillopora131794246
XP_058967738.2 Pocillopora131794245
XP_066020589.1 Pocillopora131794274
XP_058967768.2 Pocillopora131794274
XP_058967784.2 Pocillopora131794293
XP_066020005.1 Pocillopora131794293
XP_058967783.2 Pocillopora131794292
XP_058967873.2 Pocillopora131794362
XP_058967848.2 Pocillopora131794344
XP_058967847.2 Pocillopora131794343
XP_058967849.1 Pocillopora131794345
XP_058967818.1 Pocillopora131794318
XP_058967788.2 Pocillopora131794300
XP_058967865.2 Pocillopora131794354
XP_058967872.2 Pocillopora131794360
XP_066019889.1 Pocillopora131794254
XP_058967744.2 Pocillopora131794253
XP_058967746.2 Pocillopora131794254
XP_058967836.2 Pocillopora131794332
XP_058967807.2 Pocillopora131794309
XP_058967781.1 Pocillopora131794290
XP_058967831.2 Pocillopora131794331
XP_058967832.2 Pocillopora131794331
XP_058967834.2 Pocillopora131794331
XP_066020446.1 Pocillopora131794331
XP_058967814.2 Pocillopora131794315
XP_058967815.2 Pocillopora131794315
XP_058967868.2 Pocillopora131794356
XP_058967741.2 Pocillopora131794248
XP_058967694.1 Pocillopora131794191
XP_058967878.2 Pocillopora131794366
XP_058967670.1 Pocillopora131794164
XP_066019073.1 Pocillopora131794164
XP_058967874.1 Pocillopora131794363
XP_058967811.2 Pocillopora131794312
XP_058967661.2 Pocillopora131794155
XP_058967660.1 Pocillopora131794154
XP_058967663.2 Pocillopora131794157
XP_058967662.1 Pocillopora131794156
XP_058967633.2 Pocillopora131794135
XP_058967885.2 Pocillopora131794374
XP_058967685.1 Pocillopora131794181
XP_058967684.2 Pocillopora131794180
XP_058967778.1 Pocillopora131794285
XP_058967871.2 Pocillopora131794358
XP_066020360.1 Pocillopora131794358
XP_066020361.1 Pocillopora131794358
XP_058967691.2 Pocillopora131794189
XP_058967875.1 Pocillopora131794364
XP_058967797.1 Pocillopora131794308
XP_058967799.1 Pocillopora131794308
XP_058967800.1 Pocillopora131794308
XP_058967801.1 Pocillopora131794308
XP_058967802.1 Pocillopora131794308
XP_058967803.1 Pocillopora131794308
XP_058967804.1 Pocillopora131794308
XP_058967805.1 Pocillopora131794308
XP_058967806.1 Pocillopora131794308
XP_066020156.1 Pocillopora131794308
XP_058967796.1 Pocillopora131794307
XP_066019357.1 Pocillopora136279458
XP_058967795.2 Pocillopora131794306
XP_066019354.1 Pocillopora131794306
XP_066019355.1 Pocillopora131794306
XP_058967690.2 Pocillopora131794188
XP_066019237.1 Pocillopora131794295
XP_066019236.1 Pocillopora131794295
XP_066019234.1 Pocillopora131794295
XP_066019235.1 Pocillopora131794295
XP_066019224.1 Pocillopora131794186
XP_066019225.1 Pocillopora131794186
XP_066019226.1 Pocillopora131794186
XP_066019227.1 Pocillopora131794172
XP_066019228.1 Pocillopora131794172
XP_066019231.1 Pocillopora136279426
XP_066019233.1 Pocillopora136279426
XP_066019238.1 Pocillopora131794177
XP_066019239.1 Pocillopora131794177
XP_066019240.1 Pocillopora131794177
XP_066019241.1 Pocillopora131794177
XP_066019242.1 Pocillopora131794177
XP_066019243.1 Pocillopora131794177
XP_066019244.1 Pocillopora131794177
XP_058967677.2 Pocillopora131794168
XP_058967675.1 Pocillopora131794168
XP_066019229.1 Pocillopora131794168
XP_066019230.1 Pocillopora131794168
XP_058967688.2 Pocillopora131794184
XP_066019203.1 Pocillopora131794167
XP_058967673.1 Pocillopora131794167
XP_066019204.1 Pocillopora131794171
XP_066019202.1 Pocillopora131794170
XP_058967681.2 Pocillopora131794170
XP_058967634.2 Pocillopora131794136
XP_066019185.1 Pocillopora131794138
XP_058967635.1 Pocillopora131794137
XP_058967855.2 Pocillopora131794350
XP_058967856.2 Pocillopora131794350
XP_058967858.2 Pocillopora131794350
XP_058967859.2 Pocillopora131794350
XP_058967860.2 Pocillopora131794350
XP_058967687.1 Pocillopora131794183
XP_058967820.1 Pocillopora131794321
XP_058967732.2 Pocillopora131794238
XP_058967637.2 Pocillopora131794140
XP_058967638.2 Pocillopora131794140
XP_058967639.2 Pocillopora131794140
XP_058967640.2 Pocillopora131794140
XP_058967641.2 Pocillopora131794140
XP_066020339.1 Pocillopora131794140
XP_066020340.1 Pocillopora131794140
XP_066020341.1 Pocillopora131794140
XP_066020342.1 Pocillopora131794140
XP_066020343.1 Pocillopora131794140
XP_066020345.1 Pocillopora131794140
XP_058967842.1 Pocillopora131794337
XP_058967765.2 Pocillopora131794271
XP_058967656.1 Pocillopora131794150
XP_058967651.2 Pocillopora131794149
XP_066019104.1 Pocillopora131794149
XP_066019105.1 Pocillopora131794149
XP_058967653.2 Pocillopora131794149
XP_058967652.2 Pocillopora131794149
XP_066019106.1 Pocillopora131794149
XP_058967850.1 Pocillopora131794346
XP_058967851.1 Pocillopora131794346
XP_066020464.1 Pocillopora131794346
XP_058967852.1 Pocillopora131794346
XP_066019890.1 Pocillopora131794368
XP_066019891.1 Pocillopora131794368
XP_066019892.1 Pocillopora131794368
XP_058967774.2 Pocillopora131794279
XP_058967776.1 Pocillopora131794282
XP_058967775.2 Pocillopora131794281
XP_058967777.1 Pocillopora131794283
XP_058967819.2 Pocillopora131794319
XP_058967773.2 Pocillopora131794278
XP_066019871.1 Pocillopora131794357
XP_066019872.1 Pocillopora131794357
XP_058941792.2 Pocillopora131770097
XP_066019877.1 Pocillopora131770093
XP_058941793.2 Pocillopora131770098
XP_058941796.2 Pocillopora131770100
XP_066019670.1 Pocillopora136279634
XP_066020214.1 Pocillopora136279820
XP_066019671.1 Pocillopora136279635
XP_066019672.1 Pocillopora136279636
XP_066019674.1 Pocillopora136279637
XP_058941795.2 Pocillopora131770099
XP_066019676.1 Pocillopora131783927
XP_066019677.1 Pocillopora136279639
XP_066020362.1 Pocillopora136279872
XP_066020552.1 Pocillopora131783928
XP_058956675.2 Pocillopora131783915
XP_058956662.2 Pocillopora131783905
XP_058956692.2 Pocillopora131783931
XP_058956655.2 Pocillopora131783898
XP_058956665.2 Pocillopora131783907
XP_066020206.1 Pocillopora131783913
XP_058956652.2 Pocillopora131783896
XP_058956653.2 Pocillopora131783897
XP_058956669.2 Pocillopora131783910
XP_066020502.1 Pocillopora131783910
XP_058956670.1 Pocillopora131783911
XP_058956668.1 Pocillopora131783909
XP_058956667.1 Pocillopora131783909
XP_058956681.1 Pocillopora131783920
XP_066020263.1 Pocillopora131783933
XP_066020264.1 Pocillopora131783933
XP_058956694.2 Pocillopora131783934
XP_058956666.1 Pocillopora131783908
XP_058956649.2 Pocillopora131783894
XP_066020228.1 Pocillopora131783935
XP_066019678.1 Pocillopora136276836
XP_066020248.1 Pocillopora136279829
XP_058956648.2 Pocillopora131783893
XP_058956650.2 Pocillopora131783895
XP_058956696.2 Pocillopora131783937
XP_058956664.2 Pocillopora131783906
XP_058956677.2 Pocillopora131783917
XP_058956678.2 Pocillopora131783918
XP_066020245.1 Pocillopora131783918
XP_066019679.1 Pocillopora131783921
XP_058971312.2 Pocillopora131797665
XP_058956698.2 Pocillopora131783939
XP_058971344.2 Pocillopora131797698
XP_058971314.2 Pocillopora131797667
XP_058971355.1 Pocillopora131797710
XP_058971353.1 Pocillopora131797708
XP_066020247.1 Pocillopora131797708
XP_058971360.2 Pocillopora131797714
XP_058971365.2 Pocillopora131797718
XP_058971341.1 Pocillopora131797694
XP_058971347.1 Pocillopora131797703
XP_066020236.1 Pocillopora131797706
XP_066020235.1 Pocillopora131797706
XP_066020237.1 Pocillopora131797706
XP_058971366.1 Pocillopora131797719
XP_058971399.2 Pocillopora131797739
XP_066020229.1 Pocillopora131797668
XP_066020225.1 Pocillopora136279822
XP_066020230.1 Pocillopora136279825
XP_066020226.1 Pocillopora131799947
XP_066020227.1 Pocillopora136279823
XP_066020232.1 Pocillopora131797738
XP_058971398.1 Pocillopora131797738
XP_066020231.1 Pocillopora131797738
XP_066020234.1 Pocillopora131797738
XP_058971358.1 Pocillopora131797713
XP_058971354.2 Pocillopora131797709
XP_058971386.2 Pocillopora131797732
XP_058971387.2 Pocillopora131797732
XP_066020238.1 Pocillopora131797700
XP_058971345.2 Pocillopora131797700
XP_066020221.1 Pocillopora136279821
XP_066020222.1 Pocillopora136279821
XP_066020223.1 Pocillopora136279821
XP_066020224.1 Pocillopora136279821
XP_066020239.1 Pocillopora136279827
XP_066020241.1 Pocillopora136279827
XP_066020243.1 Pocillopora136279827
XP_066020240.1 Pocillopora136279827
XP_066020242.1 Pocillopora136279827
XP_066020244.1 Pocillopora136279827
XP_066019680.1 Pocillopora136279642
XP_066020246.1 Pocillopora136279828
XP_066020023.1 Pocillopora136279774
XP_058971381.2 Pocillopora131797730
XP_058971380.2 Pocillopora131797730
XP_058971383.2 Pocillopora131797730
XP_058971382.2 Pocillopora131797730
XP_058971384.2 Pocillopora131797730
XP_058971373.1 Pocillopora131797723
XP_058971372.1 Pocillopora131797723
XP_066019681.1 Pocillopora136279645
XP_058971334.2 Pocillopora131797686
XP_058971389.1 Pocillopora131797735
XP_058971390.1 Pocillopora131797735
XP_058971391.1 Pocillopora131797735
XP_058971392.1 Pocillopora131797735
XP_058971395.1 Pocillopora131797735
XP_066020276.1 Pocillopora131797735
XP_066020277.1 Pocillopora131797735
XP_058971319.2 Pocillopora131797671
XP_058971320.2 Pocillopora131797672
XP_058971340.2 Pocillopora131797693
XP_058971335.2 Pocillopora131797687
XP_066019284.1 Pocillopora131797661
XP_066019285.1 Pocillopora131797661
XP_066019286.1 Pocillopora131797661
XP_066019287.1 Pocillopora131797661
XP_066019288.1 Pocillopora131797661
XP_066019289.1 Pocillopora131797661
XP_066019290.1 Pocillopora131797661
XP_066019291.1 Pocillopora131797661
XP_066019295.1 Pocillopora131797663
XP_066019292.1 Pocillopora131797663
XP_066019293.1 Pocillopora131797663
XP_066019294.1 Pocillopora131797663
XP_066019296.1 Pocillopora131797663
XP_058971363.1 Pocillopora131797717
XP_058971364.1 Pocillopora131797717
XP_066020534.1 Pocillopora131797701
XP_058971350.2 Pocillopora131797705
XP_066019682.1 Pocillopora136279646
XP_058971376.2 Pocillopora131797727
XP_058971331.1 Pocillopora131797683
XP_066019198.1 Pocillopora131797696
XP_066019200.1 Pocillopora131797696
XP_066019201.1 Pocillopora131797696
XP_058971321.2 Pocillopora131797673
XP_058971338.2 Pocillopora131797692
XP_066020254.1 Pocillopora136279836
XP_066020255.1 Pocillopora136279836
XP_066020256.1 Pocillopora136279836
XP_058971378.1 Pocillopora131797729
XP_058971352.1 Pocillopora131797707
XP_058971361.2 Pocillopora131797715
XP_058971385.1 Pocillopora131797731
XP_058971282.2 Pocillopora131797647
XP_058971281.1 Pocillopora131797645
XP_058971349.1 Pocillopora131797704
XP_058971295.1 Pocillopora131797658
XP_066019683.1 Pocillopora131797674
XP_058971375.2 Pocillopora131797725
XP_066019153.1 Pocillopora131797654
XP_058971400.1 Pocillopora131797740
XP_066019142.1 Pocillopora131797740
XP_058971401.2 Pocillopora131797741
XP_058971403.2 Pocillopora131797741
XP_058971336.2 Pocillopora131797690
XP_066019138.1 Pocillopora131797697
XP_058971323.2 Pocillopora131797675
XP_058971324.2 Pocillopora131797676
XP_058971374.2 Pocillopora131797724
XP_058971332.2 Pocillopora131797684
XP_058971298.2 Pocillopora131797660
XP_058971297.2 Pocillopora131797659
XP_058971388.2 Pocillopora131797733
XP_058971370.2 Pocillopora131797722
XP_058971357.1 Pocillopora131797712
XP_058971356.1 Pocillopora131797712
XP_058971396.1 Pocillopora131797736
XP_058971337.1 Pocillopora131797691
XP_058971333.2 Pocillopora131797685
XP_058971311.2 Pocillopora131797664
XP_058971362.2 Pocillopora131797716
XP_058971368.1 Pocillopora131797720
XP_058971377.2 Pocillopora131797728
XP_058971369.2 Pocillopora131797721
XP_058971287.2 Pocillopora131797652
XP_066019113.1 Pocillopora131797652
XP_066019111.1 Pocillopora131797652
XP_066019112.1 Pocillopora131797652
XP_058971288.1 Pocillopora131797653
XP_058971293.2 Pocillopora131797655
XP_058971292.2 Pocillopora131797655
XP_058971294.2 Pocillopora131797657
XP_066019684.1 Pocillopora131797679
XP_058971327.2 Pocillopora131797680
XP_066019116.1 Pocillopora131797681
XP_066019117.1 Pocillopora131797681
XP_066019152.1 Pocillopora136279381
XP_058971330.2 Pocillopora131797682
XP_066019131.1 Pocillopora136276874
XP_066019132.1 Pocillopora136276874
XP_066019685.1 Pocillopora131771119
XP_066020701.1 Pocillopora136280017
XP_066020708.1 Pocillopora131771018
XP_066019686.1 Pocillopora136279650
XP_066019139.1 Pocillopora131771407
XP_066019140.1 Pocillopora131771407
XP_066019134.1 Pocillopora131769567
XP_066019135.1 Pocillopora131769567
XP_066019136.1 Pocillopora131769567
XP_066019137.1 Pocillopora131769567
XP_066019150.1 Pocillopora136279378
XP_066019149.1 Pocillopora136279378
XP_066019118.1 Pocillopora131780811
XP_066019119.1 Pocillopora131780811
XP_066019120.1 Pocillopora131780811
XP_066019143.1 Pocillopora131769570
XP_066019687.1 Pocillopora136279652
XP_066019688.1 Pocillopora131796695
XP_066019147.1 Pocillopora131784446
XP_066019129.1 Pocillopora131769566
XP_066019130.1 Pocillopora131769566
XP_066019122.1 Pocillopora131795411
XP_066019123.1 Pocillopora131795411
XP_066019125.1 Pocillopora131795411
XP_066019124.1 Pocillopora131795411
XP_058944275.1 Pocillopora131772403
XP_066019126.1 Pocillopora131769568
XP_066019127.1 Pocillopora131769568
XP_066019128.1 Pocillopora131769568
XP_058944276.2 Pocillopora131772404
XP_058944278.2 Pocillopora131772405
XP_066019690.1 Pocillopora136279654
XP_066019691.1 Pocillopora136279656
XP_066019144.1 Pocillopora136279376
XP_066019141.1 Pocillopora131771184
XP_066019151.1 Pocillopora136279380
XP_058944272.1 Pocillopora131772399
XP_066019115.1 Pocillopora131772407
XP_066019114.1 Pocillopora131772407
XP_066019121.1 Pocillopora131793377
XP_066019692.1 Pocillopora131774251
XP_058946248.2 Pocillopora131774253
XP_058946247.2 Pocillopora131774253
XP_066019841.1 Pocillopora131774252
XP_066019840.1 Pocillopora131774252
XP_058946242.2 Pocillopora131774249
XP_066020599.1 Pocillopora136279963
XP_066020602.1 Pocillopora136279963
XP_066020600.1 Pocillopora136279963
XP_066020595.1 Pocillopora136279963
XP_066020596.1 Pocillopora136279963
XP_066020597.1 Pocillopora136279963
XP_066020598.1 Pocillopora136279963
XP_066019693.1 Pocillopora131774248
XP_058945058.2 Pocillopora131773103
XP_066019694.1 Pocillopora136279658
XP_058971694.1 Pocillopora131798040
XP_066020593.1 Pocillopora131772163
XP_066020592.1 Pocillopora131772163
XP_066020594.1 Pocillopora131798012
XP_058971674.1 Pocillopora131798023
XP_058971656.1 Pocillopora131798009
XP_058971655.2 Pocillopora131798008
XP_058971654.2 Pocillopora131798008
XP_058971690.2 Pocillopora131798038
XP_058971691.2 Pocillopora131798038
XP_058971692.2 Pocillopora131798039
XP_058971689.2 Pocillopora131798036
XP_058971679.2 Pocillopora131798027
XP_058971634.1 Pocillopora131797992
XP_066019332.1 Pocillopora131798000
XP_058971646.2 Pocillopora131798001
XP_058971650.1 Pocillopora131798005
XP_058971641.1 Pocillopora131797998
XP_066020513.1 Pocillopora131797998
XP_058971643.1 Pocillopora131797998
XP_058971642.1 Pocillopora131797998
XP_058971644.1 Pocillopora131797998
XP_058971651.2 Pocillopora131798006
XP_058971648.1 Pocillopora131798004
XP_058971649.1 Pocillopora131798004
XP_058971647.1 Pocillopora131798003
XP_058971680.1 Pocillopora131798029
XP_058971681.1 Pocillopora131798029
XP_058971668.2 Pocillopora131798018
XP_058971670.1 Pocillopora131798021
XP_058971671.1 Pocillopora131798021
XP_058971672.1 Pocillopora131798021
XP_058971669.2 Pocillopora131798020
XP_058971685.2 Pocillopora131798032
XP_058971696.2 Pocillopora131798042
XP_058971677.2 Pocillopora131798025
XP_066019275.1 Pocillopora131779189
XP_058971657.1 Pocillopora131798010
XP_066019276.1 Pocillopora131798010
XP_066019277.1 Pocillopora131798010
XP_058971658.1 Pocillopora131798011
XP_058971664.2 Pocillopora131798016
XP_058971667.2 Pocillopora131798016
XP_058971699.1 Pocillopora131798045
XP_058971640.2 Pocillopora131797996
XP_058971636.2 Pocillopora131797994
XP_058971637.2 Pocillopora131797995
XP_058971639.2 Pocillopora131797995
XP_058971638.2 Pocillopora131797995
XP_066019302.1 Pocillopora131797995
XP_058971678.1 Pocillopora131798026
XP_058971632.2 Pocillopora131797991
XP_058971631.1 Pocillopora131797990
XP_058971688.2 Pocillopora131798035
XP_058971663.2 Pocillopora131798015
XP_058971700.2 Pocillopora131798046
XP_066020084.1 Pocillopora131798046
XP_066020085.1 Pocillopora131798046
XP_066020086.1 Pocillopora131798046
XP_066020429.1 Pocillopora136279896
XP_058971653.2 Pocillopora131798007
XP_058971660.1 Pocillopora131798013
XP_066020430.1 Pocillopora131798013
XP_058971687.1 Pocillopora131798034
XP_058971682.2 Pocillopora131798030
XP_058971673.2 Pocillopora131798022
XP_066020428.1 Pocillopora131798022
XP_058971686.1 Pocillopora131798033
XP_066020438.1 Pocillopora131798033
XP_058971701.2 Pocillopora131798048
XP_058971684.2 Pocillopora131798031
XP_058971675.2 Pocillopora131798024
XP_058971676.2 Pocillopora131798024
XP_058971703.2 Pocillopora131798050
XP_066020431.1 Pocillopora131771866
XP_058943715.2 Pocillopora131771866
XP_066020432.1 Pocillopora131771866
XP_066020434.1 Pocillopora131771866
XP_066020435.1 Pocillopora131771866
XP_066020436.1 Pocillopora131771866
XP_066020437.1 Pocillopora131771866
XP_066019695.1 Pocillopora136279659
XP_058943716.2 Pocillopora131771867
XP_066019696.1 Pocillopora136279660
XP_058943726.2 Pocillopora131771880
XP_058943727.2 Pocillopora131771880
XP_066020409.1 Pocillopora136279887
XP_066020410.1 Pocillopora136279887
XP_058943732.2 Pocillopora131771884
XP_058943731.1 Pocillopora131771883
XP_058943730.2 Pocillopora131771882
XP_066020208.1 Pocillopora131771882
XP_058943728.1 Pocillopora131771881
XP_066020216.1 Pocillopora131771869
XP_066020032.1 Pocillopora131771861
XP_066020030.1 Pocillopora131771861
XP_066020024.1 Pocillopora131771862
XP_066020027.1 Pocillopora131771877
XP_066020026.1 Pocillopora131771877
XP_058943703.2 Pocillopora131771858
XP_058943702.2 Pocillopora131771858
XP_058943705.2 Pocillopora131771860
XP_066020028.1 Pocillopora131771860
XP_066020029.1 Pocillopora131771871
XP_066020025.1 Pocillopora131790110
XP_066020217.1 Pocillopora131771874
XP_066020218.1 Pocillopora131771874
XP_058960495.2 Pocillopora131787398
XP_066019999.1 Pocillopora131771875
XP_066020000.1 Pocillopora131771875
XP_066019362.1 Pocillopora131771876
XP_066019361.1 Pocillopora131771876
XP_066019697.1 Pocillopora131787377
XP_066020105.1 Pocillopora131787386
XP_066020730.1 Pocillopora131787395
XP_066020731.1 Pocillopora131787395
XP_066020728.1 Pocillopora131787395
XP_066020729.1 Pocillopora131787395
XP_058960481.2 Pocillopora131787387
XP_058960482.2 Pocillopora131787387
XP_058960483.2 Pocillopora131787387
XP_058960502.2 Pocillopora131787402
XP_066019756.1 Pocillopora131787384
XP_066019757.1 Pocillopora131787384
XP_058960476.2 Pocillopora131787384
XP_058960492.2 Pocillopora131787397
XP_058960493.2 Pocillopora131787397
XP_058960501.2 Pocillopora131787401
XP_058960488.2 Pocillopora131787393
XP_058960478.1 Pocillopora131787385
XP_058960479.1 Pocillopora131787385
XP_058960473.2 Pocillopora131787380
XP_058960475.1 Pocillopora131787383
XP_058960474.2 Pocillopora131787382
XP_058960489.2 Pocillopora131787394
XP_066020606.1 Pocillopora131787388
XP_066020607.1 Pocillopora131787388
XP_058960484.2 Pocillopora131787388
XP_066020608.1 Pocillopora131787388
XP_058960486.2 Pocillopora131787389
XP_066019951.1 Pocillopora131779083
XP_058951599.1 Pocillopora131779084
XP_066019994.1 Pocillopora131787379
XP_058951579.2 Pocillopora131779065
XP_058951581.2 Pocillopora131779065
XP_058951593.1 Pocillopora131779074
XP_058951575.1 Pocillopora131779060
XP_058951574.2 Pocillopora131779059
XP_058951573.2 Pocillopora131779059
XP_058951556.1 Pocillopora131779044
XP_058951590.2 Pocillopora131779072
XP_066020219.1 Pocillopora131779061
XP_058951559.2 Pocillopora131779046
XP_058951558.1 Pocillopora131779045
XP_058951551.2 Pocillopora131779039
XP_058951552.2 Pocillopora131779040
XP_058951594.1 Pocillopora131779075
XP_058951583.2 Pocillopora131779067
XP_058951591.2 Pocillopora131779073
XP_058951560.2 Pocillopora131779047
XP_066019876.1 Pocillopora131779047
XP_058951588.2 Pocillopora131779070
XP_058951554.2 Pocillopora131779043
XP_058951555.2 Pocillopora131779043
XP_058951567.2 Pocillopora131779054
XP_058951566.2 Pocillopora131779053
XP_058951577.2 Pocillopora131779063
XP_066019931.1 Pocillopora131779063
XP_058951585.2 Pocillopora131779068
XP_058951584.2 Pocillopora131779068
XP_058951571.2 Pocillopora131779057
XP_066020712.1 Pocillopora131770043
XP_066020714.1 Pocillopora131770598
XP_066019161.1 Pocillopora136279389
XP_058951570.2 Pocillopora131779056
